id	fips	type	ulocal	level	totfrlPct	member	maxdown	lon	lat
579	48	1	31 	2 	43	603	7	-95.404	32.508
581	48	1	43 	3 	49	261	7	-94.313	32.977
582	48	1	12 	1 	65	625	10	-101.865	33.522
583	48	1	12 	2 	59	227	10	-101.820	33.602
584	48	1	41 	1 	70	506	6	-95.895	30.946
585	48	1	12 	1 	51	499	10	-102.153	32.009
586	48	1	11 	1 	89	531	7	-98.609	29.456
587	48	1	43 	1 	53	174	8	-101.825	32.969
589	48	1	11 	1 	20	456	9	-96.738	33.011
590	48	1	42 	1 	65	126	5	-97.029	31.205
591	48	1	13 	1 	10	551	10	-97.733	30.556
592	48	1	41 	1 	86	734	7	-95.970	29.803
593	48	1	43 	4 	56	257	4	-95.328	33.184
594	48	1	41 	2 	57	515	6	-97.691	32.979
595	48	1	43 	1 	98	157	0	-99.618	28.958
596	48	1	13 	1 	74	505	6	-96.979	28.841
597	48	1	12 	2 	96	463	10	-97.135	31.543
598	48	1	32 	1 	61	508	10	-96.838	32.402
599	48	1	42 	1 	59	290	7	-97.323	28.234
600	49	1	21 	1 	22	507	10	-111.886	40.860
601	49	1	41 	1 	7	863	10	-111.929	40.981
602	49	1	21 	1 	55	774	10	-111.948	40.662
604	49	1	21 	1 	82	343	10	-111.938	40.616
605	49	1	21 	3 	17	1978	10	-111.957	40.525
606	49	1	41 	1 	27	792	10	-112.021	40.516
608	51	1	42 	1 	54	528	7	-77.490	38.025
609	51	1	32 	2 	22	393	10	-77.791	38.702
610	51	1	13 	2 	28	685	7	-78.184	39.197
611	51	1	21 	2 	24	908	10	-77.544	37.659
612	51	1	41 	1 	41	503	7	-76.633	37.013
613	51	1	43 	2 	66	365	5	-78.205	36.991
614	51	1	12 	1 	71	171	9	-76.193	36.841
616	51	1	42 	3 	53	322	10	-82.295	36.871
617	51	1	32 	2 	49	322	8	-82.081	36.900
618	51	1	41 	2 	24	520	10	-77.398	38.410
619	51	1	11 	2 	41	1554	6	-76.142	36.813
620	53	4	41 	3 	86	22	10	-117.696	47.571
621	53	1	43 	1 	40	407	10	-119.673	48.005
623	53	1	32 	2 	55	383	10	-123.407	47.003
624	53	1	21 	1 	43	627	10	-122.201	47.843
625	53	1	21 	1 	10	538	10	-122.187	47.845
626	53	1	12 	1 	44	123	10	-122.524	45.642
627	53	1	21 	1 	44	438	10	-122.356	47.329
628	53	1	13 	2 	51	612	10	-122.283	47.362
630	53	1	22 	3 	55	330	10	-119.037	46.155
631	53	1	21 	3 	6	1843	10	-122.030	47.522
632	53	1	13 	1 	67	484	10	-119.118	46.189
633	53	1	41 	3 	37	1481	10	-119.180	46.184
634	53	1	21 	1 	8	471	10	-122.138	47.661
635	53	1	21 	3 	15	963	10	-122.198	47.718
636	53	1	21 	3 	3	1432	10	-122.217	47.570
637	53	1	32 	3 	33	593	11	-123.597	46.983
638	53	1	33 	1 	51	421	11	-119.290	47.120
639	53	1	42 	3 	36	522	10	-120.703	46.736
640	53	1	41 	1 	84	386	11	-119.855	47.241
641	53	1	11 	2 	42	849	10	-122.389	47.572
642	53	1	22 	3 	33	724	10	-120.530	46.663
643	53	1	12 	1 	61	331	10	-122.451	47.188
644	54	1	42 	1 	56	142	9	-78.148	39.407
645	54	1	22 	3 	33	1836	9	-82.191	38.428
646	54	1	42 	1 	59	186	5	-80.350	39.163
648	54	1	42 	1 	67	222	0	-81.836	37.769
649	54	1	22 	1 	59	374	7	-82.578	38.400
650	54	1	41 	1 	46	311	0	-82.422	38.316
651	54	1	42 	2 	53	306	9	-81.536	37.577
652	55	1	32 	1 	64	339	10	-88.831	43.447
653	55	1	42 	3 	44	244	7	-88.310	44.888
654	55	1	12 	1 	96	319	9	-88.021	44.519
655	55	1	22 	1 	8	549	9	-88.325	44.230
656	55	1	11 	2 	83	625	9	-87.963	42.983
657	55	1	11 	1 	96	462	9	-87.957	43.050
658	55	1	11 	3 	80	362	9	-87.967	43.065
659	55	1	41 	1 	19	486	10	-89.199	43.084
660	55	1	42 	1 	29	77	5	-89.558	43.593
661	55	1	42 	1 	28	201	10	-88.784	43.734
662	55	1	33 	1 	51	267	10	-90.507	43.979
663	55	1	41 	4 	44	792	10	-89.610	44.982
664	55	1	41 	1 	26	223	10	-89.692	45.027
665	56	1	13 	1 	22	309	8	-106.344	42.805
666	56	1	42 	1 	29	153	7	-104.137	43.820
670	72	1	13 	1 	92	281	9	-67.046	18.080
671	72	1	31 	1 	92	423	9	-66.351	18.100
672	72	1	21 	4 	92	601	9	-67.113	18.462
673	72	1	31 	4 	92	266	9	-66.603	18.217
674	72	1	41 	2 	92	325	9	-66.591	18.226
676	1	1	12 	1 	44	428	8	-86.813	33.494
677	1	1	43 	4 	55	766	10	-86.034	31.529
679	1	1	42 	1 	70	121	10	-85.568	34.566
680	1	1	43 	1 	79	306	4	-87.462	31.224
681	1	1	32 	2 	61	389	7	-87.609	34.230
682	1	1	42 	1 	81	546	10	-85.248	31.567
683	1	1	12 	1 	71	928	11	-88.168	30.681
686	1	1	42 	1 	69	443	10	-86.426	33.364
687	1	1	21 	3 	9	1686	10	-86.732	33.365
688	1	1	42 	2 	30	509	10	-86.476	33.769
689	1	1	21 	1 	11	717	10	-86.787	33.449
690	2	1	43 	4 	46	200	5	-149.088	64.561
692	4	1	11 	3 	76	219	9	-112.025	33.626
694	4	1	11 	2 	78	1209	9	-112.174	33.499
696	4	1	42 	1 	43	58	3	-112.711	34.418
697	4	1	33 	1 	42	580	7	-114.287	34.490
698	4	1	23 	1 	2	685	9	-112.356	33.492
699	4	1	12 	1 	4	717	9	-111.919	33.602
700	4	1	42 	1 	19	624	9	-112.345	33.767
702	4	1	11 	1 	16	664	9	-112.146	33.705
703	5	1	42 	1 	67	469	7	-90.393	36.193
704	5	1	43 	3 	65	94	5	-93.190	35.847
705	5	1	43 	3 	70	105	5	-92.953	36.099
706	5	1	43 	3 	95	59	0	-94.052	34.277
707	5	1	32 	1 	69	502	9	-93.578	36.370
708	5	1	13 	4 	21	683	9	-94.158	36.088
709	5	1	31 	1 	38	830	9	-94.241	35.201
710	5	1	31 	1 	55	399	9	-94.320	35.985
712	6	1	42 	1 	92	456	0	-116.945	34.448
713	6	1	43 	3 	67	117	0	-123.171	40.550
714	6	4	22 	3 	73	259	9	-117.338	33.680
716	6	1	12 	2 	26	961	9	-117.127	33.516
717	6	1	31 	1 	45	726	10	-120.833	37.764
718	6	1	23 	1 	90	674	10	-120.854	37.485
721	6	1	21 	1 	11	594	10	-122.239	37.745
722	6	1	11 	1 	81	373	10	-121.831	37.349
723	6	1	22 	1 	67	598	10	-121.801	37.995
724	6	1	22 	1 	83	508	10	-121.800	38.006
725	6	1	21 	1 	83	662	9	-117.975	34.096
726	6	1	41 	1 	81	502	10	-116.885	34.261
727	6	1	21 	1 	45	622	9	-118.137	33.857
728	6	1	13 	1 	69	920	10	-120.422	34.974
729	6	1	21 	1 	38	564	9	-117.911	33.913
730	6	1	41 	1 	58	298	9	-116.875	32.840
731	6	1	21 	1 	66	398	10	-119.917	36.826
732	6	1	41 	3 	78	1672	10	-120.956	37.579
733	6	1	32 	1 	69	354	7	-120.363	36.150
734	6	4	21 	3 	45	258	9	-116.300	33.732
735	6	1	32 	1 	96	701	6	-119.268	35.884
736	6	1	11 	1 	77	678	10	-121.438	38.452
737	6	1	21 	1 	20	603	7	-117.091	33.084
738	6	1	11 	2 	90	108	10	-119.799	36.711
739	6	1	23 	1 	79	621	10	-121.311	38.251
740	6	1	41 	4 	40	885	10	-121.282	38.285
741	6	1	21 	1 	73	395	9	-117.958	33.763
742	6	1	21 	1 	76	509	9	-117.918	33.793
743	6	1	21 	1 	82	671	9	-117.963	33.740
744	6	4	12 	3 	47	298	10	-118.251	34.148
745	6	1	32 	1 	26	712	7	-121.235	36.329
746	6	1	23 	1 	79	578	6	-119.625	36.349
747	6	1	21 	2 	29	1210	7	-117.002	32.791
748	6	1	21 	2 	95	474	7	-118.909	35.259
749	6	1	11 	1 	26	425	10	-118.128	33.811
750	6	1	11 	1 	87	454	9	-118.514	34.204
751	6	1	11 	1 	93	703	9	-118.353	34.032
752	6	1	11 	3 	71	4337	9	-118.269	33.970
753	6	1	11 	1 	51	694	9	-118.399	34.214
754	6	1	23 	1 	92	814	10	-120.067	36.992
755	6	1	42 	3 	71	98	0	-119.402	35.055
756	6	1	13 	1 	92	584	10	-120.506	37.300
757	6	1	42 	3 	40	514	9	-122.617	38.761
758	6	1	12 	1 	96	831	10	-121.005	37.602
759	6	1	41 	2 	73	1327	9	-117.180	33.899
760	6	1	21 	1 	32	522	9	-118.011	33.893
761	6	1	11 	1 	40	440	10	-122.218	37.805
762	6	4	11 	3 	73	122	10	-122.265	37.817
763	6	1	11 	4 	73	188	10	-122.260	37.833
764	6	1	11 	1 	7	569	9	-117.827	33.837
766	6	1	21 	1 	74	742	9	-118.036	34.553
767	6	1	21 	3 	13	1696	7	-121.184	38.831
768	6	1	12 	1 	41	544	9	-117.772	34.037
769	6	1	21 	1 	99	402	10	-122.352	37.951
770	6	1	31 	1 	58	595	10	-117.305	34.247
771	6	1	21 	1 	68	405	10	-121.342	38.554
772	6	4	11 	4 	56	364	10	-121.535	38.493
773	6	1	21 	1 	63	383	9	-117.701	33.629
774	6	4	21 	3 	22	296	8	-117.683	33.621
775	6	1	11 	1 	90	280	10	-122.386	37.732
776	6	1	13 	1 	9	227	5	-119.835	34.448
777	6	1	13 	1 	25	606	5	-119.721	34.399
778	6	1	41 	1 	7	582	9	-118.558	34.468
779	6	1	21 	1 	75	113	10	-121.341	37.966
780	6	1	23 	1 	94	787	6	-119.057	36.149
781	6	1	41 	3 	6	3019	9	-118.561	34.441
783	8	1	21 	3 	8	1359	6	-104.846	38.968
785	8	1	41 	1 	10	670	8	-104.796	39.889
786	8	1	21 	1 	3	397	9	-104.922	39.615
787	8	1	11 	1 	3	97	9	-104.849	38.799
788	8	1	11 	1 	93	394	9	-105.012	39.683
789	8	1	21 	1 	6	433	9	-104.727	39.454
790	8	1	42 	2 	29	175	0	-106.413	39.576
791	8	1	33 	2 	72	470	8	-103.796	40.249
792	8	1	33 	3 	13	332	7	-106.936	38.547
793	8	1	42 	1 	84	93	6	-104.679	38.533
794	8	1	11 	2 	82	416	9	-104.765	38.807
795	8	1	21 	1 	57	300	9	-105.144	39.732
796	8	1	41 	1 	31	546	7	-104.958	40.150
797	8	1	22 	3 	15	626	9	-105.088	40.298
798	8	1	13 	1 	55	258	9	-105.087	40.399
799	8	1	21 	2 	48	630	9	-104.723	38.737
800	8	1	33 	1 	24	200	6	-106.091	39.570
801	9	1	22 	1 	38	302	10	-72.075	41.375
802	9	2	12 	1 	91	32	10	-72.670	41.797
804	9	1	12 	1 	43	729	10	-73.547	41.123
805	9	1	22 	1 	16	384	10	-72.132	41.314
806	9	1	13 	1 	43	363	10	-72.724	41.751
807	10	1	42 	1 	75	498	10	-75.315	38.781
808	11	1	11 	1 	99	327	10	-76.929	38.892
810	12	1	13 	4 	12	34	10	-85.675	30.171
811	12	1	21 	1 	12	679	10	-80.678	28.215
812	12	1	21 	1 	80	443	10	-80.141	26.046
813	12	1	21 	1 	82	912	10	-80.243	25.976
814	12	1	13 	1 	89	793	10	-80.127	26.218
815	12	1	21 	1 	28	160	10	-80.284	26.208
817	12	1	22 	1 	60	816	10	-82.010	26.984
818	12	1	21 	1 	32	633	10	-80.257	25.753
819	12	1	21 	1 	32	643	10	-80.319	25.644
820	12	4	21 	3 	73	56	10	-80.201	25.856
821	12	1	21 	1 	46	722	10	-80.459	25.673
822	12	1	21 	3 	80	289	0	-80.378	25.551
823	12	1	11 	1 	32	722	10	-80.205	25.770
824	12	1	41 	1 	92	339	10	-82.959	30.528
825	12	1	21 	3 	45	1862	8	-82.236	28.021
826	12	1	11 	1 	93	486	9	-82.409	28.026
827	12	4	23 	4 	90	71	10	-81.682	28.834
828	12	1	12 	1 	7	760	10	-84.182	30.460
829	12	1	13 	2 	81	777	10	-80.107	26.732
830	12	1	21 	1 	53	799	9	-82.649	28.269
831	12	4	21 	3 	67	393	9	-82.700	27.903
832	12	1	22 	1 	44	754	7	-86.887	30.407
833	12	1	21 	2 	30	1145	10	-82.472	27.276
834	12	1	21 	1 	13	1156	10	-81.380	30.213
835	12	1	12 	1 	68	650	10	-80.284	27.288
837	12	1	13 	2 	47	910	8	-81.070	29.306
838	13	1	11 	1 	11	574	10	-84.339	33.769
839	13	1	31 	3 	54	1831	10	-83.727	34.005
840	13	1	33 	1 	84	648	7	-81.771	32.393
841	13	1	42 	2 	52	683	7	-81.712	32.292
842	13	1	22 	2 	81	687	10	-81.161	32.111
843	13	1	12 	2 	37	419	10	-81.113	32.072
845	13	1	12 	3 	76	726	10	-81.059	32.063
846	13	1	21 	3 	22	2144	10	-84.561	34.115
847	13	1	41 	1 	82	974	10	-84.367	33.462
848	13	1	33 	1 	72	439	5	-82.862	31.511
849	13	1	41 	2 	52	842	10	-82.230	33.455
850	13	1	21 	1 	93	751	10	-84.118	33.707
851	13	1	21 	2 	76	1158	10	-84.116	33.773
852	13	1	41 	1 	71	741	7	-83.213	32.210
853	13	1	13 	2 	93	533	7	-84.112	31.592
854	13	1	41 	3 	48	1829	10	-84.720	33.672
855	13	1	32 	2 	74	476	5	-84.941	31.375
856	13	1	41 	1 	24	1046	10	-84.203	34.291
857	13	1	21 	1 	28	725	10	-84.304	34.028
858	13	1	21 	3 	73	1845	10	-84.435	33.685
859	13	1	21 	1 	52	739	10	-84.294	34.008
860	13	1	12 	2 	30	827	7	-84.898	32.556
861	13	1	41 	3 	52	1444	10	-84.835	33.893
862	13	1	21 	1 	81	860	10	-84.003	33.664
863	13	1	13 	2 	69	989	7	-83.289	30.865
864	13	1	41 	1 	56	475	10	-84.898	34.902
865	15	1	21 	1 	42	728	5	-157.990	21.319
866	15	1	33 	4 	70	362	0	-155.086	19.725
869	16	1	42 	1 	51	229	9	-112.258	43.246
871	16	1	42 	1 	62	402	9	-116.813	43.542
872	16	1	43 	1 	50	46	3	-112.201	43.927
873	17	2	33 	4 	62	8	10	-88.910	38.325
876	17	2	21 	4 	63	51	10	-88.004	41.789
877	17	1	41 	2 	55	397	10	-89.974	38.490
878	17	1	33 	3 	40	576	9	-88.913	37.996
879	17	4	21 	3 	93	68	10	-87.645	41.513
880	17	1	13 	2 	55	1180	10	-88.977	40.487
882	17	1	11 	1 	94	286	6	-87.577	41.720
883	17	1	11 	1 	36	363	10	-87.635	41.906
884	17	1	11 	1 	99	366	10	-87.703	41.862
885	17	1	21 	1 	94	516	7	-87.652	41.507
886	17	1	21 	1 	64	425	8	-90.451	41.489
887	17	1	22 	1 	46	239	7	-89.549	40.635
888	17	1	12 	1 	46	539	10	-88.326	42.049
889	17	1	42 	1 	9	91	7	-89.275	40.630
890	17	1	21 	2 	11	244	10	-88.213	42.197
891	17	1	22 	1 	54	444	7	-88.139	42.394
892	17	1	21 	1 	82	310	10	-87.597	41.541
893	17	1	42 	2 	54	100	6	-87.822	39.969
894	17	1	12 	1 	79	678	10	-88.115	41.519
895	17	1	21 	1 	4	623	10	-87.876	41.818
896	17	1	21 	3 	86	42	7	-90.164	38.659
897	17	1	32 	1 	69	281	9	-87.688	39.604
899	17	1	21 	1 	46	358	10	-87.767	41.715
901	17	1	12 	1 	87	358	10	-89.086	42.310
902	17	1	21 	2 	31	811	10	-87.783	41.561
903	17	1	41 	3 	16	556	7	-89.239	42.272
905	18	1	41 	1 	75	319	6	-87.119	39.517
906	18	1	42 	3 	40	381	6	-86.282	40.912
907	18	1	41 	3 	36	570	4	-85.479	39.383
908	18	1	21 	2 	3	947	8	-86.280	39.960
909	18	1	41 	3 	39	442	11	-85.771	39.292
910	18	1	11 	1 	83	348	11	-86.268	39.828
911	18	1	42 	1 	67	301	7	-85.419	41.725
912	18	1	42 	1 	49	643	7	-85.850	41.408
913	18	1	13 	1 	63	460	11	-86.152	41.661
914	18	1	41 	1 	50	561	6	-85.173	40.193
916	18	1	21 	3 	19	3379	10	-86.109	41.678
917	18	1	12 	1 	78	312	10	-86.302	41.691
918	18	1	42 	1 	32	470	7	-86.920	39.956
919	18	1	41 	1 	52	410	7	-84.996	41.628
920	18	1	22 	1 	44	553	10	-86.901	40.345
921	18	1	42 	4 	37	290	6	-85.836	38.796
922	18	4	41 	3 	69	54	7	-87.406	39.421
923	18	1	32 	3 	48	400	7	-85.167	39.815
924	19	1	32 	1 	46	196	7	-93.881	42.056
925	19	1	42 	1 	37	352	7	-96.002	43.189
926	19	1	42 	3 	16	263	7	-90.913	41.603
927	19	1	42 	3 	40	218	7	-95.668	40.887
928	19	1	22 	1 	4	459	8	-91.654	42.067
929	19	1	43 	3 	23	230	7	-95.803	42.818
930	19	1	43 	2 	33	69	7	-92.523	41.589
931	19	1	33 	2 	57	999	7	-92.433	41.003
932	19	4	43 	3 	50	26	7	-94.671	42.731
933	19	1	21 	1 	16	253	8	-93.744	41.625
934	19	1	42 	3 	37	183	7	-94.105	42.342
935	20	1	41 	3 	14	800	9	-97.135	37.716
936	20	1	31 	1 	55	253	9	-96.982	37.688
937	20	1	43 	3 	24	149	10	-97.596	39.032
938	20	1	32 	1 	36	426	9	-97.885	38.086
939	20	1	43 	1 	36	186	7	-96.131	39.725
940	20	1	33 	2 	52	191	10	-98.857	38.889
941	20	1	41 	3 	5	839	9	-94.726	38.809
942	20	1	42 	1 	46	274	7	-95.460	39.342
943	20	1	43 	1 	43	150	7	-95.858	38.417
944	21	1	33 	3 	79	485	5	-83.384	37.555
945	21	1	42 	1 	72	308	9	-87.355	36.986
947	21	1	23 	1 	51	653	8	-85.903	37.753
948	21	4	11 	3 	98	131	9	-85.588	38.280
949	21	1	21 	3 	33	993	9	-84.505	38.998
950	21	1	41 	1 	74	440	7	-85.223	37.577
951	21	1	42 	3 	42	1543	9	-86.172	37.993
952	21	4	41 	4 	79	24	9	-84.857	37.778
953	21	1	32 	1 	49	778	7	-85.465	37.806
954	21	1	41 	3 	65	766	8	-82.265	37.648
955	21	1	13 	1 	31	788	9	-86.472	36.985
957	22	4	11 	1 	99	659	9	-90.083	29.936
958	22	1	33 	1 	59	548	7	-93.301	30.854
959	22	1	41 	1 	12	750	4	-93.671	32.602
960	22	4	12 	1 	91	33	9	-91.151	30.484
961	22	1	41 	4 	69	528	7	-92.785	32.535
962	22	1	22 	1 	64	436	10	-91.989	32.568
963	22	1	33 	1 	78	347	3	-89.406	29.336
964	22	1	32 	3 	55	747	7	-91.204	29.715
965	22	1	42 	1 	85	421	10	-90.455	30.848
966	22	1	22 	3 	50	962	8	-90.778	29.674
967	23	1	43 	1 	81	36	6	-67.711	45.427
968	23	1	41 	2 	21	618	9	-70.444	43.665
969	23	1	41 	2 	18	577	10	-70.798	43.152
970	24	1	11 	1 	92	767	10	-76.566	39.320
971	24	1	11 	3 	89	501	7	-76.639	39.290
972	24	1	41 	1 	10	341	0	-76.419	39.455
973	24	1	41 	3 	28	664	10	-75.830	39.508
974	24	1	42 	1 	50	261	7	-76.095	39.284
975	24	1	21 	2 	77	821	10	-76.880	38.969
976	24	1	21 	1 	85	620	10	-76.913	38.943
977	24	1	21 	1 	48	466	10	-76.871	38.979
978	25	1	21 	2 	23	643	10	-71.368	41.909
979	25	1	41 	1 	13	477	10	-71.119	41.835
980	25	1	41 	1 	76	513	10	-71.805	42.603
981	25	1	21 	1 	83	511	10	-71.328	42.645
982	25	1	31 	1 	13	698	10	-71.586	42.667
984	25	1	13 	2 	30	1397	10	-70.942	42.525
985	25	1	21 	2 	13	934	9	-71.724	42.284
986	25	1	42 	1 	27	369	7	-73.374	42.106
987	25	1	21 	2 	12	724	10	-70.903	42.473
989	26	1	21 	1 	35	37	10	-83.276	42.343
990	26	1	21 	1 	32	729	10	-85.624	42.824
991	26	1	11 	2 	97	118	10	-83.039	42.390
993	26	1	32 	1 	59	466	10	-85.250	43.096
994	26	1	23 	1 	87	263	10	-86.465	42.083
995	26	1	33 	1 	53	469	10	-84.997	45.208
996	26	4	21 	3 	65	171	10	-83.498	43.027
997	26	1	43 	1 	56	291	10	-86.235	44.634
998	26	1	13 	1 	75	429	10	-85.669	42.902
999	26	1	32 	3 	70	457	10	-86.165	42.211
1000	26	1	21 	1 	77	293	6	-83.106	42.411
1001	26	1	21 	1 	80	330	10	-85.658	42.869
1002	26	1	42 	2 	51	295	10	-85.213	44.193
1003	26	1	32 	1 	13	588	10	-84.259	43.647
1005	26	1	42 	1 	37	657	10	-84.190	42.001
1006	26	1	32 	1 	42	334	10	-84.176	43.001
1008	26	1	21 	3 	11	27	10	-83.345	42.191
1009	26	1	42 	1 	48	332	10	-84.353	46.422
1010	26	1	21 	1 	64	256	10	-82.919	42.459
1011	26	1	21 	1 	42	509	10	-83.016	42.613
1012	26	1	41 	1 	33	350	10	-85.475	42.145
1013	26	1	21 	1 	35	419	10	-83.493	42.532
1014	26	1	31 	3 	51	368	10	-86.255	42.187
1015	26	1	21 	1 	57	302	10	-84.609	42.733
1016	26	1	21 	1 	49	359	7	-83.169	42.206
1018	26	2	42 	4 	80	30	5	-83.887	43.983
1019	26	2	32 	4 	53	121	10	-84.226	43.633
1021	27	1	43 	1 	45	218	4	-92.683	47.853
1022	27	2	42 	4 	62	8	7	-95.326	46.390
1023	27	2	33 	3 	62	8	10	-94.460	43.664
1024	27	1	43 	3 	59	136	7	-95.041	46.164
1025	27	1	21 	1 	10	185	10	-93.608	44.819
1026	27	1	42 	1 	49	145	5	-93.282	43.574
1027	27	1	32 	2 	32	173	7	-92.986	45.286
1028	27	1	42 	2 	41	253	8	-95.173	43.679
1029	27	4	21 	3 	58	280	8	-93.300	45.151
1030	27	1	32 	1 	25	430	7	-93.771	44.618
1031	27	1	32 	3 	29	1544	7	-93.229	45.580
1032	27	4	33 	2 	59	69	7	-95.830	46.821
1034	27	4	43 	3 	69	59	6	-92.865	46.137
1035	27	1	32 	1 	48	353	10	-94.378	45.974
1036	27	1	11 	1 	92	636	10	-93.262	44.999
1037	27	4	33 	3 	47	32	6	-92.970	45.806
1038	27	1	21 	1 	72	441	10	-93.122	45.014
1039	27	2	21 	1 	28	71	10	-93.039	44.890
1040	27	2	11 	1 	89	27	10	-93.122	44.970
1041	27	2	21 	1 	3	117	10	-92.995	45.063
1042	27	1	32 	1 	25	404	10	-92.674	44.290
1043	27	1	43 	3 	40	356	7	-92.243	47.528
1044	28	1	33 	3 	98	525	11	-90.606	34.209
1045	28	1	42 	1 	94	433	9	-90.183	33.166
1047	28	1	33 	1 	95	463	7	-89.052	33.125
1048	28	1	41 	1 	18	646	11	-89.969	32.395
1049	29	4	41 	4 	88	24	10	-90.217	38.822
1050	29	1	12 	1 	70	744	10	-92.284	39.014
1051	29	1	41 	3 	61	120	7	-93.937	36.674
1052	29	1	41 	1 	15	708	10	-90.429	38.399
1053	29	1	41 	3 	19	1815	10	-90.428	38.398
1054	29	1	42 	1 	49	269	7	-92.943	39.712
1055	29	1	43 	3 	60	163	7	-90.604	36.571
1056	29	1	13 	1 	36	253	10	-90.477	38.819
1057	29	1	21 	1 	26	414	10	-90.457	38.736
1058	29	1	43 	2 	61	109	5	-94.042	39.550
1059	29	1	43 	2 	60	184	5	-90.154	36.952
1061	29	1	12 	1 	74	247	11	-93.302	37.185
1062	29	1	42 	3 	26	117	7	-92.274	38.253
1063	29	1	33 	1 	49	410	10	-91.181	38.209
1064	29	1	21 	3 	24	272	10	-90.496	38.551
1065	29	1	43 	3 	39	277	7	-91.942	38.186
1066	30	1	43 	1 	73	11	5	-110.996	48.519
1067	30	1	43 	2 	43	30	7	-113.148	46.670
1068	30	1	23 	1 	28	418	7	-111.312	47.524
1069	30	1	43 	1 	41	29	5	-109.260	45.972
1070	30	1	43 	3 	41	17	4	-108.955	47.330
1071	31	1	43 	3 	53	64	9	-101.374	40.418
1072	31	1	43 	3 	48	79	6	-102.069	41.065
1073	31	1	43 	2 	54	90	7	-102.637	41.151
1075	31	1	33 	3 	46	256	7	-95.595	40.058
1076	31	1	33 	1 	13	295	10	-99.068	40.727
1077	31	1	33 	1 	71	262	10	-99.077	40.690
1078	31	1	11 	1 	88	320	9	-95.946	41.289
1079	31	1	33 	1 	53	365	10	-103.655	41.866
1080	31	1	42 	1 	36	88	7	-96.375	40.460
1081	31	1	43 	1 	21	14	5	-100.236	42.639
1082	32	1	41 	1 	21	748	0	-115.365	36.324
1083	32	1	33 	2 	41	99	6	-118.629	38.528
1084	32	1	43 	2 	94	54	6	-116.460	36.569
1085	32	1	12 	1 	60	627	10	-119.743	39.475
1086	32	1	12 	1 	14	566	10	-119.892	39.545
1087	32	1	43 	2 	40	15	0	-119.353	40.653
1089	33	1	42 	1 	34	128	7	-71.656	43.606
1090	33	1	32 	1 	25	162	10	-71.455	43.132
1093	34	1	21 	4 	81	149	10	-74.528	40.902
1094	34	1	21 	1 	20	932	10	-74.839	40.064
1096	34	1	22 	1 	47	654	10	-74.514	39.486
1097	34	1	21 	1 	50	220	11	-74.103	40.867
1098	34	1	21 	3 	34	610	10	-75.122	39.715
1099	34	1	21 	1 	22	277	11	-74.815	40.860
1100	34	1	21 	1 	10	682	10	-74.047	40.128
1101	34	1	41 	3 	27	894	10	-74.820	39.074
1102	34	1	21 	1 	3	932	10	-74.672	40.419
1103	34	1	11 	1 	98	307	10	-74.189	40.737
1104	34	1	21 	2 	19	1282	10	-74.068	40.259
1105	34	1	21 	2 	18	369	10	-75.127	39.734
1106	34	1	21 	1 	26	334	10	-74.254	40.666
1107	34	1	21 	1 	10	347	10	-74.038	40.153
1108	34	1	21 	3 	33	2358	10	-74.283	40.705
1109	34	1	21 	1 	3	361	10	-74.478	40.653
1110	34	1	21 	2 	5	679	10	-75.096	39.751
1111	34	2	21 	4 	21	14	10	-74.903	39.749
1112	35	1	21 	1 	48	996	6	-106.698	35.234
1115	35	1	33 	1 	38	467	8	-104.418	32.831
1116	35	1	32 	2 	99	278	7	-106.773	34.664
1117	35	1	43 	1 	50	60	7	-103.317	34.822
1118	35	1	42 	1 	75	68	0	-107.884	35.114
1119	35	1	33 	1 	34	74	9	-103.142	32.723
1120	35	1	41 	1 	59	369	4	-106.732	32.404
1121	35	1	32 	1 	69	329	7	-106.686	34.805
1122	35	1	13 	3 	89	1111	8	-106.042	35.622
1123	35	1	41 	3 	21	364	8	-106.011	35.625
1126	36	1	11 	2 	94	214	10	-73.899	40.821
1127	36	1	11 	1 	84	588	10	-73.975	40.649
1128	36	1	11 	1 	86	439	10	-73.922	40.685
1129	36	1	11 	1 	98	869	10	-73.922	40.703
1130	36	1	11 	2 	90	538	10	-73.910	40.688
1131	36	1	11 	2 	47	946	9	-73.772	40.754
1132	36	1	11 	1 	29	695	9	-73.853	40.714
1133	36	1	11 	2 	75	742	11	-73.787	40.697
1134	36	1	11 	1 	90	1309	9	-73.871	40.764
1135	36	1	11 	3 	99	422	10	-73.894	40.667
1136	36	2	32 	4 	81	54	0	-78.185	43.005
1137	36	2	11 	1 	70	332	10	-73.905	40.818
1138	36	1	11 	1 	73	528	10	-73.951	40.612
1139	36	1	11 	1 	88	1365	10	-73.966	40.633
1140	36	1	11 	1 	95	724	10	-78.886	42.909
1141	36	1	41 	1 	42	436	9	-75.169	44.605
1142	36	1	42 	4 	41	469	7	-79.626	42.020
1143	36	1	32 	1 	51	338	7	-77.082	42.161
1144	36	1	21 	3 	7	1144	10	-73.359	40.869
1145	36	1	31 	3 	28	555	7	-75.001	43.023
1146	36	1	21 	2 	5	989	11	-73.637	40.770
1147	36	1	21 	1 	40	160	9	-73.985	41.333
1148	36	1	23 	1 	57	531	7	-73.576	43.319
1150	36	1	22 	3 	10	813	7	-76.023	42.128
1151	36	1	21 	3 	38	586	10	-73.661	40.669
